,enviro,observer,task,ori,offset,proportion_correct,date
18992,web,p31,temporal,plus45,25.0,1.0,2021-04-11_03h22
18993,web,p31,temporal,plus45,25.0,0.9,2021-04-11_03h51
18994,web,p31,temporal,plus45,25.0,1.0,2021-04-11_07h45
18995,web,p31,temporal,plus45,3.57,0.5,2021-03-17_11h30
18996,web,p31,temporal,plus45,3.57,0.6,2021-03-19_10h00
18997,web,p31,temporal,plus45,3.57,0.5,2021-04-11_03h22
18998,web,p31,temporal,plus45,3.57,0.6,2021-04-11_03h51
18999,web,p31,temporal,plus45,3.57,0.8,2021-04-11_07h45
19000,web,p31,temporal,plus45,7.14,0.7,2021-03-17_11h30
19001,web,p31,temporal,plus45,7.14,0.8,2021-03-19_10h00
19002,web,p31,temporal,plus45,7.14,0.8,2021-04-11_03h22
19003,web,p31,temporal,plus45,7.14,0.6,2021-04-11_03h51
19004,web,p31,temporal,plus45,7.14,0.9,2021-04-11_07h45
19005,web,p31,temporal,cardinal,0.71,0.5,2021-03-17_15h38
19006,web,p31,temporal,cardinal,0.71,0.6,2021-04-11_02h55
19007,web,p31,temporal,cardinal,0.71,0.4,2021-04-11_03h45
19008,web,p31,temporal,cardinal,0.71,0.8,2021-04-11_07h28
19009,web,p31,temporal,cardinal,0.71,0.7,2021-04-11_08h01
19010,web,p31,temporal,cardinal,0.71,0.4,2021-04-11_10h17
19011,web,p31,temporal,cardinal,0.71,0.9,2021-03-17_03h34
19012,web,p31,temporal,cardinal,0.71,0.4,2021-04-01_03h21
19013,web,p31,temporal,cardinal,0.71,0.7,2021-04-11_03h31
19014,web,p31,temporal,cardinal,0.71,0.7,2021-04-11_06h54
19015,web,p31,temporal,cardinal,0.71,1.0,2021-04-11_07h37
19016,web,p31,temporal,cardinal,0.71,0.3,2021-04-11_10h40
19017,web,p31,temporal,cardinal,1.43,0.9,2021-03-17_15h38
19018,web,p31,temporal,cardinal,1.43,0.8,2021-04-11_02h55
19019,web,p31,temporal,cardinal,1.43,1.0,2021-04-11_03h45
19020,web,p31,temporal,cardinal,1.43,0.9,2021-04-11_07h28
19021,web,p31,temporal,cardinal,1.43,0.8,2021-04-11_08h01
19022,web,p31,temporal,cardinal,1.43,0.8,2021-04-11_10h17
19023,web,p31,temporal,cardinal,1.43,0.8,2021-03-17_03h34
19024,web,p31,temporal,cardinal,1.43,1.0,2021-04-01_03h21
19025,web,p31,temporal,cardinal,1.43,1.0,2021-04-11_03h31
19026,web,p31,temporal,cardinal,1.43,0.9,2021-04-11_06h54
19027,web,p31,temporal,cardinal,1.43,1.0,2021-04-11_07h37
19028,web,p31,temporal,cardinal,1.43,0.8,2021-04-11_10h40
19029,web,p31,temporal,cardinal,2.14,0.7,2021-03-17_15h38
19030,web,p31,temporal,cardinal,2.14,1.0,2021-04-11_02h55
19031,web,p31,temporal,cardinal,2.14,1.0,2021-04-11_03h45
19032,web,p31,temporal,cardinal,2.14,1.0,2021-04-11_07h28
19033,web,p31,temporal,cardinal,2.14,0.8,2021-04-11_08h01
19034,web,p31,temporal,cardinal,2.14,1.0,2021-04-11_10h17
19035,web,p31,temporal,cardinal,2.14,1.0,2021-03-17_03h34
19036,web,p31,temporal,cardinal,2.14,0.9,2021-04-01_03h21
19037,web,p31,temporal,cardinal,2.14,1.0,2021-04-11_03h31
19038,web,p31,temporal,cardinal,2.14,1.0,2021-04-11_06h54
19039,web,p31,temporal,cardinal,2.14,0.9,2021-04-11_07h37
19040,web,p31,temporal,cardinal,2.14,0.9,2021-04-11_10h40
19041,web,p31,temporal,cardinal,2.86,0.9,2021-03-17_15h38
19042,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_02h55
19043,web,p31,temporal,cardinal,2.86,0.9,2021-04-11_03h45
19044,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_07h28
19045,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_08h01
19046,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_10h17
19047,web,p31,temporal,cardinal,2.86,0.8,2021-03-17_03h34
19048,web,p31,temporal,cardinal,2.86,1.0,2021-04-01_03h21
19049,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_03h31
19050,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_06h54
19051,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_07h37
19052,web,p31,temporal,cardinal,2.86,1.0,2021-04-11_10h40
19053,web,p31,temporal,cardinal,3.57,0.9,2021-03-17_15h38
19054,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_02h55
19055,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_03h45
19056,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_07h28
19057,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_08h01
19058,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_10h17
19059,web,p31,temporal,cardinal,3.57,1.0,2021-03-17_03h34
19060,web,p31,temporal,cardinal,3.57,1.0,2021-04-01_03h21
19061,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_03h31
19062,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_06h54
19063,web,p31,temporal,cardinal,3.57,0.9,2021-04-11_07h37
19064,web,p31,temporal,cardinal,3.57,1.0,2021-04-11_10h40
19065,web,p31,temporal,cardinal,4.29,1.0,2021-03-17_15h38
19066,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_02h55
19067,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_03h45
19068,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_07h28
19069,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_08h01
19070,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_10h17
19071,web,p31,temporal,cardinal,4.29,0.9,2021-03-17_03h34
19072,web,p31,temporal,cardinal,4.29,1.0,2021-04-01_03h21
19073,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_03h31
19074,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_06h54
19075,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_07h37
19076,web,p31,temporal,cardinal,4.29,1.0,2021-04-11_10h40
19077,web,p31,temporal,cardinal,5.0,1.0,2021-03-17_15h38
19078,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_02h55
19079,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_03h45
19080,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_07h28
19081,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_08h01
19082,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_10h17
19083,web,p31,temporal,cardinal,5.0,1.0,2021-03-17_03h34
19084,web,p31,temporal,cardinal,5.0,0.7,2021-04-01_03h21
19085,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_03h31
19086,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_06h54
19087,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_07h37
19088,web,p31,temporal,cardinal,5.0,1.0,2021-04-11_10h40
19089,web,p31,temporal,oblique,10.71,0.8,2021-03-17_03h49
19090,web,p31,temporal,oblique,10.71,0.7,2021-03-19_07h37
19091,web,p31,temporal,oblique,10.71,0.9,2021-04-11_03h07
19092,web,p31,temporal,oblique,10.71,1.0,2021-04-11_07h23
19093,web,p31,temporal,oblique,10.71,1.0,2021-04-11_07h54
19094,web,p31,temporal,oblique,10.71,1.0,2021-04-11_10h25
19095,web,p31,temporal,oblique,10.71,0.7,2021-03-17_11h30
19096,web,p31,temporal,oblique,10.71,1.0,2021-03-19_10h00
19097,web,p31,temporal,oblique,10.71,0.9,2021-04-11_03h22
19098,web,p31,temporal,oblique,10.71,0.9,2021-04-11_03h51
19099,web,p31,temporal,oblique,10.71,1.0,2021-04-11_07h45
19100,web,p31,temporal,oblique,14.29,0.9,2021-03-17_03h49
19101,web,p31,temporal,oblique,14.29,1.0,2021-03-19_07h37
19102,web,p31,temporal,oblique,14.29,1.0,2021-04-11_03h07
19103,web,p31,temporal,oblique,14.29,1.0,2021-04-11_07h23
19104,web,p31,temporal,oblique,14.29,1.0,2021-04-11_07h54
19105,web,p31,temporal,oblique,14.29,1.0,2021-04-11_10h25
19106,web,p31,temporal,oblique,14.29,1.0,2021-03-17_11h30
19107,web,p31,temporal,oblique,14.29,1.0,2021-03-19_10h00
19108,web,p31,temporal,oblique,14.29,1.0,2021-04-11_03h22
19109,web,p31,temporal,oblique,14.29,1.0,2021-04-11_03h51
19110,web,p31,temporal,oblique,14.29,1.0,2021-04-11_07h45
19111,web,p31,temporal,oblique,17.86,1.0,2021-03-17_03h49
19112,web,p31,temporal,oblique,17.86,1.0,2021-03-19_07h37
19113,web,p31,temporal,oblique,17.86,1.0,2021-04-11_03h07
19114,web,p31,temporal,oblique,17.86,1.0,2021-04-11_07h23
19115,web,p31,temporal,oblique,17.86,1.0,2021-04-11_07h54
19116,web,p31,temporal,oblique,17.86,1.0,2021-04-11_10h25
19117,web,p31,temporal,oblique,17.86,1.0,2021-03-17_11h30
19118,web,p31,temporal,oblique,17.86,1.0,2021-03-19_10h00
19119,web,p31,temporal,oblique,17.86,1.0,2021-04-11_03h22
19120,web,p31,temporal,oblique,17.86,1.0,2021-04-11_03h51
19121,web,p31,temporal,oblique,17.86,0.9,2021-04-11_07h45
19122,web,p31,temporal,oblique,21.43,0.9,2021-03-17_03h49
19123,web,p31,temporal,oblique,21.43,0.9,2021-03-19_07h37
19124,web,p31,temporal,oblique,21.43,1.0,2021-04-11_03h07
19125,web,p31,temporal,oblique,21.43,0.9,2021-04-11_07h23
19126,web,p31,temporal,oblique,21.43,1.0,2021-04-11_07h54
19127,web,p31,temporal,oblique,21.43,1.0,2021-04-11_10h25
19128,web,p31,temporal,oblique,21.43,0.8,2021-03-17_11h30
19129,web,p31,temporal,oblique,21.43,1.0,2021-03-19_10h00
19130,web,p31,temporal,oblique,21.43,1.0,2021-04-11_03h22
19131,web,p31,temporal,oblique,21.43,1.0,2021-04-11_03h51
19132,web,p31,temporal,oblique,21.43,1.0,2021-04-11_07h45
19133,web,p31,temporal,oblique,25.0,0.9,2021-03-17_03h49
19134,web,p31,temporal,oblique,25.0,1.0,2021-03-19_07h37
19135,web,p31,temporal,oblique,25.0,1.0,2021-04-11_03h07
19136,web,p31,temporal,oblique,25.0,1.0,2021-04-11_07h23
19137,web,p31,temporal,oblique,25.0,1.0,2021-04-11_07h54
19138,web,p31,temporal,oblique,25.0,0.9,2021-04-11_10h25
19139,web,p31,temporal,oblique,25.0,0.9,2021-03-17_11h30
19140,web,p31,temporal,oblique,25.0,1.0,2021-03-19_10h00
19141,web,p31,temporal,oblique,25.0,1.0,2021-04-11_03h22
19142,web,p31,temporal,oblique,25.0,0.9,2021-04-11_03h51
19143,web,p31,temporal,oblique,25.0,1.0,2021-04-11_07h45
19144,web,p31,temporal,oblique,3.57,0.4,2021-03-17_03h49
19145,web,p31,temporal,oblique,3.57,0.6,2021-03-19_07h37
19146,web,p31,temporal,oblique,3.57,0.4,2021-04-11_03h07
19147,web,p31,temporal,oblique,3.57,0.5,2021-04-11_07h23
19148,web,p31,temporal,oblique,3.57,0.3,2021-04-11_07h54
19149,web,p31,temporal,oblique,3.57,0.4,2021-04-11_10h25
19150,web,p31,temporal,oblique,3.57,0.5,2021-03-17_11h30
19151,web,p31,temporal,oblique,3.57,0.6,2021-03-19_10h00
19152,web,p31,temporal,oblique,3.57,0.5,2021-04-11_03h22
19153,web,p31,temporal,oblique,3.57,0.6,2021-04-11_03h51
19154,web,p31,temporal,oblique,3.57,0.8,2021-04-11_07h45
19155,web,p31,temporal,oblique,7.14,0.8,2021-03-17_03h49
19156,web,p31,temporal,oblique,7.14,0.8,2021-03-19_07h37
19157,web,p31,temporal,oblique,7.14,0.7,2021-04-11_03h07
19158,web,p31,temporal,oblique,7.14,0.7,2021-04-11_07h23
19159,web,p31,temporal,oblique,7.14,1.0,2021-04-11_07h54
19160,web,p31,temporal,oblique,7.14,0.9,2021-04-11_10h25
19161,web,p31,temporal,oblique,7.14,0.7,2021-03-17_11h30
19162,web,p31,temporal,oblique,7.14,0.8,2021-03-19_10h00
19163,web,p31,temporal,oblique,7.14,0.8,2021-04-11_03h22
19164,web,p31,temporal,oblique,7.14,0.6,2021-04-11_03h51
19165,web,p31,temporal,oblique,7.14,0.9,2021-04-11_07h45
19166,web,p31,spatial,horizontal,0.71,0.4,2021-03-17_15h43
19167,web,p31,spatial,horizontal,0.71,0.7,2021-04-11_03h03
19168,web,p31,spatial,horizontal,0.71,0.5,2021-04-11_03h42
19169,web,p31,spatial,horizontal,0.71,0.6,2021-04-11_07h16
19170,web,p31,spatial,horizontal,0.71,0.3,2021-04-11_07h49
19171,web,p31,spatial,horizontal,1.43,0.6,2021-03-17_15h43
19172,web,p31,spatial,horizontal,1.43,0.8,2021-04-11_03h03
19173,web,p31,spatial,horizontal,1.43,0.6,2021-04-11_03h42
19174,web,p31,spatial,horizontal,1.43,0.8,2021-04-11_07h16
19175,web,p31,spatial,horizontal,1.43,0.4,2021-04-11_07h49
19176,web,p31,spatial,horizontal,2.14,0.6,2021-03-17_15h43
19177,web,p31,spatial,horizontal,2.14,0.8,2021-04-11_03h03
19178,web,p31,spatial,horizontal,2.14,0.7,2021-04-11_03h42
19179,web,p31,spatial,horizontal,2.14,1.0,2021-04-11_07h16
19180,web,p31,spatial,horizontal,2.14,0.7,2021-04-11_07h49
19181,web,p31,spatial,horizontal,2.86,1.0,2021-03-17_15h43
19182,web,p31,spatial,horizontal,2.86,0.9,2021-04-11_03h03
19183,web,p31,spatial,horizontal,2.86,1.0,2021-04-11_03h42
19184,web,p31,spatial,horizontal,2.86,1.0,2021-04-11_07h16
19185,web,p31,spatial,horizontal,2.86,0.8,2021-04-11_07h49
19186,web,p31,spatial,horizontal,3.57,1.0,2021-03-17_15h43
19187,web,p31,spatial,horizontal,3.57,0.9,2021-04-11_03h03
19188,web,p31,spatial,horizontal,3.57,1.0,2021-04-11_03h42
19189,web,p31,spatial,horizontal,3.57,1.0,2021-04-11_07h16
19190,web,p31,spatial,horizontal,3.57,1.0,2021-04-11_07h49
19191,web,p31,spatial,horizontal,4.29,1.0,2021-03-17_15h43
19192,web,p31,spatial,horizontal,4.29,0.9,2021-04-11_03h03
19193,web,p31,spatial,horizontal,4.29,1.0,2021-04-11_03h42
19194,web,p31,spatial,horizontal,4.29,1.0,2021-04-11_07h16
19195,web,p31,spatial,horizontal,4.29,1.0,2021-04-11_07h49
19196,web,p31,spatial,horizontal,5.0,0.9,2021-03-17_15h43
19197,web,p31,spatial,horizontal,5.0,1.0,2021-04-11_03h03
19198,web,p31,spatial,horizontal,5.0,1.0,2021-04-11_03h42
19199,web,p31,spatial,horizontal,5.0,1.0,2021-04-11_07h16
19200,web,p31,spatial,horizontal,5.0,1.0,2021-04-11_07h49
19201,web,p31,spatial,vertical,0.71,0.3,2021-03-17_03h41
19202,web,p31,spatial,vertical,0.71,0.5,2021-04-01_03h18
19203,web,p31,spatial,vertical,0.71,0.6,2021-04-11_03h00
19204,web,p31,spatial,vertical,0.71,0.3,2021-04-11_04h02
19205,web,p31,spatial,vertical,0.71,0.6,2021-04-11_04h05
19206,web,p31,spatial,vertical,0.71,0.7,2021-04-11_07h57
19207,web,p31,spatial,vertical,0.71,0.6,2021-04-11_10h07
19208,web,p31,spatial,vertical,1.43,0.6,2021-03-17_03h41
19209,web,p31,spatial,vertical,1.43,0.7,2021-04-01_03h18
19210,web,p31,spatial,vertical,1.43,0.8,2021-04-11_03h00
19211,web,p31,spatial,vertical,1.43,0.6,2021-04-11_04h02
19212,web,p31,spatial,vertical,1.43,0.7,2021-04-11_04h05
19213,web,p31,spatial,vertical,1.43,0.6,2021-04-11_07h57
19214,web,p31,spatial,vertical,1.43,0.8,2021-04-11_10h07
19215,web,p31,spatial,vertical,2.14,1.0,2021-03-17_03h41
19216,web,p31,spatial,vertical,2.14,0.5,2021-04-01_03h18
19217,web,p31,spatial,vertical,2.14,0.8,2021-04-11_03h00
19218,web,p31,spatial,vertical,2.14,0.7,2021-04-11_04h02
19219,web,p31,spatial,vertical,2.14,1.0,2021-04-11_04h05
19220,web,p31,spatial,vertical,2.14,0.7,2021-04-11_07h57
19221,web,p31,spatial,vertical,2.14,0.9,2021-04-11_10h07
19222,web,p31,spatial,vertical,2.86,1.0,2021-03-17_03h41
19223,web,p31,spatial,vertical,2.86,0.9,2021-04-01_03h18
19224,web,p31,spatial,vertical,2.86,1.0,2021-04-11_03h00
19225,web,p31,spatial,vertical,2.86,0.8,2021-04-11_04h02
19226,web,p31,spatial,vertical,2.86,0.9,2021-04-11_04h05
